improve_chem_id	canSMILES
Drug_301	CCOC(=O)NC(=O)/C(C#N)=C/c1ccc(Cl)c(Cl)c1
Drug_302	O=C(CCCCCCC(=O)NN=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)NO
Drug_303	CCOc1ccccc1N=Nc1c(C)nn(-c2nc(-c3ccccc3)cs2)c1O
Drug_304	C[C@@H]1CN(Cc2ccc(F)cc2)[C@@H](C)CN1C(=O)c1cc2c(C(=O)C(=O)N(C)C)cn(C)c2cc1Cl
Drug_305	Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1
Drug_306	O=C(NO)c1cnc(N2CCN(S(=O)(=O)c3ccc4ccccc4c3)CC2)nc1
Drug_307	CC(=O)C1C(=O)C(C(C)=O)C2C3C=CC(C3)C12
Drug_308	C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C
Drug_309	Cn1cc(-c2ccc(-c3ccc(C4=NC5(CC5)C(=O)N4C[C@@H]4CCN(C(=O)C5CC5)C4)cc3)cc2)cn1
Drug_31	O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O
Drug_310	Nc1nc(OCc2cc(Br)cs2)c2[nH]cnc2n1
Drug_311	O=C(COc1c(Cl)cc(Cl)cc1Cl)N/N=C/c1ccc[nH]1
Drug_312	Cn1cc(CNCC2CCN(c3ncc(C(=O)NO)cn3)CC2)c2ccccc21
Drug_313	N#CC1C(O)C(CO)OC1n1ccc(N)nc1=O
Drug_314	Oc1cc(-c2ccncc2)nc2cc3c(cc12)OCO3
Drug_315	CCCCc1ccc2nc(NC(=O)OC)[nH]c2c1
Drug_316	CCNCCS(=O)(=O)NC[C@@]1(c2ccccc2)SC(NC(=O)C(C)(C)C)=NN1C(=O)C(C)(C)C
Drug_317	Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)Nc1ccc(O)cc1)c1nnc(C)n1-2
Drug_318	Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)OC(C)(C)C)c1nnc(C)n1-2
Drug_319	CCCc1cc2c(N3CCN(C4=NCC(C)(C)S4)CC3)ncnc2s1
Drug_32	O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(Cl)ccc1O
Drug_320	CCCCCCCCCCCCCCCC(=O)Nc1ccn(C2OC(CO)C(O)C2C#N)c(=O)n1
Drug_321	CCCCc1ccc2[nH]c(NC(=O)OC)nc2c1
Drug_322	Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=NC(C(=O)OC(C)(C)C)c1nnc(C)n1-2
Drug_323	Cc1sc2ncnc(NCCc3ccccc3)c2c1C
Drug_324	CNC(=O)c1ccc(-c2cnc3ncc(Cc4ccc5ncccc5c4)n3n2)cc1F
Drug_325	CC(C)(O)/C=C/C(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C[C@H](O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C
Drug_326	O=C(N/N=C\c1cccc(O)c1O)c1ccccc1
Drug_327	O=C(Nc1cccc(NC(=O)c2cccc(O)c2O)c1)c1cccc(O)c1O
Drug_328	Nc1ccn([C@@H]2C(F)=C(CO)[C@@H](O)[C@H]2O)c(=O)n1
Drug_329	Nc1cccc(-c2cc3c(Oc4cccc(O)c4)ncnc3[nH]2)c1
Drug_33	Clc1ccc(C2=Nn3c(COc4ccccc4Cl)nnc3SC2)c(Cl)c1
Drug_330	NC(=O)Nc1sc(-c2ccc(F)cc2)cc1C(N)=O
Drug_331	O=C(O)c1ccc2c(c1)nc(Nc1cccc(Cl)c1)c1ccncc12
Drug_332	FC(F)(F)c1ccc(Nc2nccc(-c3cccc(Cl)c3)n2)cc1
Drug_333	O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl
Drug_334	C=CC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1
Drug_335	C=CCc1cccc(C=NNC(=O)CN2CCN(Cc3ccccc3)CC2)c1O
Drug_336	O=C(Oc1ccc([N+](=O)[O-])cc1)N1CCN(Cc2cccc(Oc3ccccc3)c2)CC1
Drug_337	O=C(O)c1c(-c2cccc3ccccc23)sc(-c2cccc3ccccc23)c1C(=O)O
Drug_338	NC(=O)c1cccc(-c2cc(Nc3ccc(OC(F)(F)F)cc3)ncn2)c1
Drug_339	O=C1Nc2ccc(I)cc2/C1=C/c1cc(Br)c(O)c(Br)c1
Drug_34	Fc1ccc(Cl)nc1Cl
Drug_340	O=C1Nc2ccccc2/C1=C/c1ccccc1
Drug_341	O=C1C2CCN(CC2)C1(CO)CO
Drug_342	O=C(NCC(F)(F)F)Nc1cccc(-c2cnc3cc(-c4ccc(F)cc4)ccn23)c1
Drug_343	Cc1cc(N2CC(C)NC(C)C2)ncc1-c1ccc(-c2nc3c(ccn3C)c(=O)[nH]2)cc1
Drug_344	Cc1ccc(S(=O)(=O)CC(=O)CC(=O)C(=O)Nc2cccc(C(F)(F)F)c2)cc1
Drug_345	CN(C)CCN1C(=O)c2cccc3cc(N)cc(c23)C1=O
Drug_346	CC(=O)NC[C@@H]1C[C@@H](NS(=O)(=O)c2cccc3cncc(C)c23)CN1
Drug_347	CC(=O)c1sc(=N)n(-c2c(C)cccc2C)c1C
Drug_348	CCN(CCCN(CC)C(=O)Nc1c(C)cccc1C)C(=O)Nc1c(C)cccc1C
Drug_349	Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1
Drug_35	C1CN1c1nc(N2CC2)nc(N2CC2)n1
Drug_350	Cc1cccc(-c2nn(C(=S)Nc3ccccc3)cc2-c2ccnc3ccccc23)n1
Drug_351	CC(C)(O)c1ccc(N2CCN(c3nnc(Cc4ccccc4)c4ccccc34)CC2)nc1
Drug_352	CN1CC[C@]2(c3cccc(O)c3)CC(=O)/C(=C/c3ccccc3)[C@H]1C2
Drug_353	Cn1cc(-c2ccc3c(c2)CCN3C(=O)Cc2cccc(C(F)(F)F)c2)c2c(N)ncnc21
Drug_354	Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1
Drug_355	Cc1cccc2c(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)cn(C)c12
Drug_356	CSc1nc(N)cc(Oc2ccc(-c3n[nH]c(Nc4cccc(C(F)(F)F)c4)n3)cc2)n1
Drug_357	Nc1nc(N)c2nc(-c3cccc(O)c3)c(-c3cccc(O)c3)nc2n1
Drug_358	Cc1cccc(-c2[nH]c(C(C)(C)C)nc2-c2ccc3nccnc3c2)n1
Drug_359	CS(=O)(=O)c1cccc(CNc2nc(Nc3ccc4c(c3)CCC(=O)N4)ncc2C(F)(F)F)c1
Drug_36	NC[C@@](O)(c1ccc(Cl)cc1)c1ccc(-c2cn[nH]c2)cc1
Drug_360	CCOC(=O)/C=C\n1nnc(-c2cccc(Cl)c2)n1
Drug_361	Cc1cccc(Nc2nc(-c3ccncc3)cs2)c1
Drug_362	Cc1nc(-c2cccc(Nc3nc(-c4ccc(Cl)cc4)cs3)c2)cs1
Drug_363	CCc1nc(-c2cccc(C)c2)c(-c2ccnc(NC(=O)c3ccccc3)c2)s1
Drug_364	Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
Drug_365	CN1CCC(CNc2ccc3ncc(-c4cccc(OC(F)(F)F)c4)n3n2)CC1
Drug_366	O=C(O)CCC1CCc2cccc(O)c2C1=O
Drug_367	O=C(NCCCCCCNCc1cccc2ccccc12)Nc1cccc2ccccc12
Drug_368	Cc1[nH]c(/C=C2\C(=O)Nc3ccccc32)c(C)c1CCC(=O)O
Drug_369	COC(=O)/C=C/C(=O)N(O)CCCCNCc1ccc(COC(=O)Nc2cccc3ccccc23)cc1
Drug_37	Clc1ccc(OCc2nnc3n2N=C(c2ccc(Cl)cc2Cl)CS3)cc1
Drug_370	Cc1ccc(C(=O)/C=C/N2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1
Drug_371	O=C1Nc2cc(Br)ccc2C1=C1N=c2ccccc2=C1NO
Drug_372	Cc1c(-c2ccc(N3CCc4cccc(C(=O)Nc5nc6ccccc6s5)c4C3)nc2C(=O)O)cnn1CC12CC3CC(CC(C3)C1)C2
Drug_373	O=S(=O)(NCCNC/C=C/c1ccc(Br)cc1)c1cccc2cnccc12
Drug_374	Cc1cc(C(=O)O)c(C)n1-c1cccc(C(=O)O)c1
Drug_375	CCn1cc(-c2cccc(C(F)(F)F)c2)c2sc(C(N)=NC3CCS(=O)(=O)CC3)cc2c1=O
Drug_376	N#Cc1c(Oc2ccc(F)c(NC(=O)Cc3cccc(C(F)(F)F)c3)c2)ccc2nc(NC(=O)C3CC3)sc12
Drug_377	OCCCNc1cc(-c2ccnc(Nc3cccc(Cl)c3)n2)ccn1
Drug_378	N#CC(=Cc1ccc(-c2cc(Cl)ccc2Cl)o1)C(=O)Nc1cccc2ncccc12
Drug_379	Cn1cc(C=C2C(=O)Nc3cccnc32)c2ccccc21
Drug_38	O=C(NOC(=O)c1ccc([N+](=O)[O-])cc1)c1ccc(Cl)cc1
Drug_380	CN(C)CC=CC(=O)Nc1ccc(C(=O)Nc2cccc(Nc3nccc(-c4cccnc4)n3)c2)cc1
Drug_381	Cc1ccc(Nc2cc(-c3cccc(N4C(=O)c5ccccc5C4=O)c3)ncn2)cc1NS(C)(=O)=O
Drug_382	O=c1c2ccccc2[nH]c(=S)n1-c1ccc(N=Nc2cccc3cc(O)ccc23)cc1
Drug_383	O=C(C=CN1CC2CC1CN2c1ccccn1)c1ccccc1O
Drug_384	CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1
Drug_385	Cc1cc(C)c(S(=O)(=O)N(CCc2cccc(Br)c2)Cc2ccc(-c3cccc(S(C)(=O)=O)c3)cc2)c(C)c1
Drug_386	COC(=O)c1ccc2c(/C(=N/c3ccc(N(C)C(=O)CN4CCN(C)CC4)cc3)c3ccccc3)c(O)[nH]c2c1
Drug_387	Cc1cc2nc(NCCCO)n(CC(=O)c3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)c2cc1C
Drug_388	CCOc1cc(C(C)(C)C)ccc1C1=N[C@@](C)(c2ccc(Cl)cc2)[C@@](C)(c2ccc(Cl)cc2)N1C(=O)N1CCN(CCS(C)(=O)=O)CC1
Drug_389	CNC(=O)c1ccc2cc(C3(O)CCn4cncc43)ccc2c1
Drug_39	Oc1nc2ccccc2n1C1CCNCC1
Drug_390	CC1(C)CCC(C)(C)c2cc(C(=O)Nc3ccc(C(=O)O)cc3)ccc21
Drug_391	CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1
Drug_392	Cc1cc(Nc2ncc(F)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)ccc1N1CCN(C)CC1
Drug_393	CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3CCO)CC4)c2)CC1
Drug_394	CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2)CC1
Drug_395	O=C1C(=Cc2cccs2)CCC1=Cc1cccs1
Drug_396	N=C1SC(=Cc2c[nH]nc2-c2ccc(F)cc2)C(=O)N1c1nccs1
Drug_397	CC(C)(CO)NC(=O)c1cccs1
Drug_398	CC(=O)NC1CCN(C(=O)Nc2cc(-c3cccs3)ccc2N)CC1
Drug_399	CC(=O)N1CCC(C(=O)Nc2cc(-c3cccs3)ccc2N)CC1
Drug_4	O=CN(O)CC(=O)O
Drug_40	O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(-c3nc4cc5[nH]cnc5cc4nc3-c3ccccc3)cc2)CC1
Drug_400	Cc1ccc(NC(=O)c2ccc(CN3CC[C@H](N(C)C)C3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cncnc2)n1
Drug_401	CCCCCCCCCCCC1C(=O)C(=O)CC(=O)C1=O
Drug_402	C=C1C(=O)O[C@H]2[C@H]1[C@@H](OC(=O)C=C(C)C)CC1=C[C@@H](C[C@@]3(C)O[C@@H]23)OC1=O
Drug_403	CCC(=O)N(c1ccccc1)C1CCN(CCc2cccs2)CC1
Drug_404	CCCCS(=O)c1sc2nc(-c3cccs3)cc(-c3ccccc3)c2c1N
Drug_405	CN1CCN(c2ccc3[nH]c(-c4c5cccccc-5nc4O)nc3c2)CC1
Drug_406	C[C@H]1CC[C@H](n2c3cnccc3c3cnc(Nc4ccc5c(n4)CCN(C(=O)CO)C5)nc32)CC1
Drug_407	CC(C)(O)CS(=O)(=O)Nc1ccc2c(c1)CCN(C(=O)COc1cccnc1)C2
Drug_408	CN1CCN(S(=O)(=O)c2ccc(-c3cnc(N)c(C(=O)Nc4cccnc4)n3)cc2)CC1
Drug_409	CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21
Drug_41	N#Cc1cnc2ccc(NCc3c[nH]cn3)cc2c1Nc1ccc(F)c(Cl)c1
Drug_410	C/C(=C1\SC(NCc2cccs2)=NC1=O)c1ccc2ncccc2c1
Drug_411	Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1
Drug_412	Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nc(-c2cccnc2)cs1
Drug_413	Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1
Drug_414	CC(=O)Nc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1
Drug_415	C=CC(=O)Nc1cc(NC(=O)c2ccc(C)c(NC(=O)c3ccno3)c2)cc(C(F)(F)F)c1
Drug_416	COC(=O)Nc1nc2cc(NC(=O)c3cccs3)ccc2[nH]1
Drug_417	CC(C)(O)C=CC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(C=C(O)C(=O)C4(C)C)C3(C)C(=O)CC12C
Drug_418	O=C(Nc1cccc([N+](=O)[O-])c1)c1cccc(C(=O)Nc2cccc([N+](=O)[O-])c2)c1
Drug_419	O=C(NO)c1cccc(C(=O)Nc2ccccc2)c1
Drug_42	N[Pt](N)(Cl)Cl
Drug_420	O=C(Nc1ccccc1O)c1ccc(Oc2cccc(C(=O)Nc3ccccc3O)c2)cc1
Drug_421	Cc1cc(Nc2cc(N3CCN(C)CC3)nc(C#Cc3ccccc3)n2)n[nH]1
Drug_422	CN1CCN(C(=O)C[C@H]2C=C[C@H](NS(=O)(=O)c3cccc(F)c3)[C@@H](CO)O2)CC1
Drug_423	Cc1cc(Nc2cc(N3CCN(C)CC3)nc(/C=C/c3ccccc3)n2)n[nH]1
Drug_424	Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1
Drug_425	CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN(C)C)c4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1
Drug_426	Cc1cc(Nc2ncc3c(n2)N(C)C(=O)N(c2cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc2C)C3)n(C)n1
Drug_427	C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccsc23)c1
Drug_428	CN(C)CC=CC(=O)Nc1cccc(C(=O)Nc2cccc(Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)c2)c1
Drug_429	Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1NC(=O)c1ccc(O)cc1
Drug_43	O=C(c1ccco1)N(C(=O)N1CCC(c2ccccc2)CC1)c1ccccc1
Drug_430	Cc1ccc(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1Nc1ccc2ncn(C)c(=O)c2c1
Drug_431	Cc1[nH]c(C=C2C(=O)Nc3ccc(S(=O)(=O)N(C)c4cccc(Cl)c4)cc32)c(C)c1C(=O)N1CCN(C)CC1
Drug_432	O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1
Drug_433	C=CC(=O)Nc1cccc(Sc2nc(Nc3ccc(N4CCN(C)CC4)cc3)ncc2Cl)c1
Drug_434	CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3cccc(N4CCN(C)CC4)c3)nc1-2
Drug_435	CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
Drug_436	Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1nc(-c2cccnc2)nc2c1cnn2C
Drug_437	O=C1NCCSc2c1sc1ccc(O)cc21
Drug_438	O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12
Drug_439	O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
Drug_44	O=C(O)c1cc2cc(OCc3ccccc3)ccc2[nH]1
Drug_440	CCCCCCCCCCCCCCCCCCOP(=O)([O-])OC1CC[N+](C)(C)CC1
Drug_441	CCCCCOC(=O)Nc1nc(=O)n(C2OC(C)C(O)C2O)cc1F
Drug_442	CN1c2ccccc2C(=O)N2CCc3c([nH]c4ccccc34)C21
Drug_443	COCCNCCCn1c(C(=O)CF)c(-c2ccc(C)cc2)c2c(N)ncnc21
Drug_444	Cc1cc(C(=O)NOCCO)c(Nc2ccc(I)cc2F)n(C)c1=O
Drug_445	CC(C)(C)C(=O)OCCNc1nc(-c2ccccc2)nc2ccccc12
Drug_446	CC1(C)CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(NCCSc4ccccc4)c([N+](=O)[O-])c3)cc2)CC1
Drug_447	Cc1ccc(C(=O)N(C)CCc2cc(Br)c(OCCCNc3ncnc4c3ncn4C)c(Br)c2)cc1
Drug_448	C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
Drug_449	CC(C)(O)CCc1ccc(O)c2c(=O)c3c(O)c4c(cc3oc12)OC1OC=CC41O
Drug_45	Nc1nc(OCc2ccccc2)c2[nH]cnc2n1
Drug_450	Cc1cc(Cl)cc(OCCn2cc(F)cn2)c1-c1nc(N)nc2c1CN(C(=O)NCC(C)(F)F)C2
Drug_451	CC(C)(O)CNc1nc(Nc2ccnc(C(F)(F)F)c2)nc(-c2cccc(C(F)(F)F)n2)n1
Drug_452	CS(=O)(=O)OCCCCOS(C)(=O)=O
Drug_453	CCCc1nn(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)[nH]c12
Drug_454	CN[C@H]1CN(c2ccc3c(=O)c(C(=O)O)cn(-c4nccs4)c3n2)C[C@@H]1OC
Drug_455	O=C(O)CNC(=O)c1c(O)c2ccccc2n(Cc2ccccc2)c1=O
Drug_456	FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1
Drug_457	Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O
Drug_458	CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1
Drug_459	CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1.O=P(O)(O)O
Drug_46	N#Cc1c(N)nc(NCc2ccccc2)c(C#N)c1-c1ccc(Cl)cc1Cl
Drug_460	CC1CC(n2c(Nc3ccc(OC(F)(F)F)cc3)nc3cc(CCC(=O)O)ccc32)CC(C)(C)C1
Drug_461	Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCc2cc(F)ccc2Oc2ccc3c(cnn3CCO)c2)cc1
Drug_462	N=C(N)NC(=N)NCCc1ccccc1
Drug_463	CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3ccc4ncccc4c3)c(F)c2)ccn1
Drug_464	CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1
Drug_465	CCOC(=O)CCNc1cc(N2CCc3ccccc3CC2)nc(-c2ccccn2)n1
Drug_466	O=C(O)[C@]1(Cc2cccc(Nc3nccs3)n2)CC[C@@H](Oc2cccc(Cl)c2F)CC1
Drug_467	Cn1cnc2c(F)c(Nc3ccc(Br)cc3F)c(C(=O)NOCCO)cc21
Drug_468	Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1
Drug_469	c1ccc(-c2nnc(N3CCOCC3)nc2-c2ccccc2)cc1
Drug_47	O=C(C[C@H]1CC[C@@H](NC(=O)c2ccc(F)cc2)[C@H](CO)O1)NCc1ccncn1
Drug_470	Oc1c(F)cc(-c2cnccc2-c2ccc(N3CCOCC3)cc2)cc1F
Drug_471	Nc1cc(C(F)(F)F)c(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cn1
Drug_472	N#Cc1ccc(-c2c(-c3nc[nH]n3)sc(N3CCOCC3)c2C#N)c(F)c1
Drug_473	O=C(Oc1ccc([N+](=O)[O-])cc1)N1CCC(C(O)(c2ccc3c(c2)OCO3)c2ccc3c(c2)OCO3)CC1
Drug_474	S=C(NCc1ccc2c(c1)OCO2)N1CCN(c2ncnc3c2oc2ccccc23)CC1
Drug_475	O=C(Nc1ccncc1)C(=O)c1cn(Cc2ccc(Cl)cc2)c2ccccc12
Drug_476	Nc1nc2cc(-c3ccc4ncc(C(=O)N5CCOCC5)n4c3)ccc2o1
Drug_477	Cc1cc(Nc2cc(CN3CCOCC3)c3nc(C)c(Cc4ccc(Cl)cc4F)n3n2)[nH]n1
Drug_478	CN(C)C1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2)CC1
Drug_479	Cc1nc(N)sc1-c1ccnc(Nc2ccc(N3CCOCC3)cc2)n1
Drug_48	Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1
Drug_480	N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1
Drug_481	Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21
Drug_482	CC1(C)OCCn2c1nc1c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12
Drug_483	NC(=O)c1ccc(-c2nc(-c3ccc4c(c3)OCO4)c(-c3ccccn3)[nH]2)cc1
Drug_484	OCc1ccc(-c2nc(-c3ccc4c(c3)OCO4)c(-c3ccccn3)[nH]2)cc1
Drug_485	O=C(CN1CCOCC1)Nc1nc(-c2ccc(Cl)cc2)cs1
Drug_486	Cn1cc(-c2ccc(S(=O)(=O)n3ccc(/C=C/C(=O)Nc4ccccc4N)c3)cc2)cn1
Drug_487	CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)nc2O)c1C)C1CCOCC1
Drug_488	CS(=O)(=O)N1CCc2c(-c3cnc(N)nc3)nc(N3CCOCC3)nc21
Drug_489	Cc1cc(C(=O)Nc2ccc3cc(CN4CCOCC4)ccc3n2)c(C)n1-c1ccccc1
Drug_49	O=C(O)c1ccccn1
Drug_490	Cc1[nH]c2ccccc2c1CCNCc1ccc(C=CC(=O)NO)cc1
Drug_491	Fc1ccc(-c2c(-c3ccncc3)n(CCN3CCOCC3)c3cccnc23)cc1
Drug_492	CCC1=CC(=C2NNC(C)=C2c2ccc3c(c2)OCCO3)C(=O)C=C1O
Drug_493	CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOC[C@@H]4C)n2)CCN(C2COC2)C3)cc1
Drug_494	OC1(c2ccccc2)C2CCN(CC2)C1CN1CCOCC1
Drug_495	Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1
Drug_496	O=c1cc(-c2cccc3c2Sc2ccccc2S3)oc(N2CCOCC2)c1
Drug_497	O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12
Drug_498	O=c1cc(N2CCOCC2)oc2c(-c3cccc4c3sc3ccccc34)cccc12
Drug_499	Nc1ncnc2c1c(COc1cccc(Cl)c1)nn2C1CCOCC1
Drug_5	Fc1ccc(CNc2ncnc3ccc(F)cc23)cc1
Drug_50	O=C(Nc1ccc2[nH]nc(-c3ccncc3)c2c1)[C@@H]1CCN(CC(=O)N2CCN(c3ccc(-c4ncccn4)cc3)CC2)C1
Drug_500	O=C1Nc2ccc(CN3CCOC3=O)cc2/C1=C/c1cc(CN2CCOCC2)c[nH]1
Drug_501	CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1
Drug_502	CC1Cc2ccccc2N1C(=O)Cc1nc(O)cc(N2CCOCC2)n1
Drug_503	Cc1c(C(=O)Nc2cccc(C(F)(F)F)c2)cc(-c2ccccc2)n1CCCN1CCOCC1
Drug_504	CCN1CCN(CC(=O)Nc2ccc(-c3cccc4c(=O)cc(N5CCOCC5)oc34)c3sc4ccccc4c23)CC1
Drug_505	Cc1cccc(-c2[nH]c(C(C)(C)C)nc2-c2ccc3c(c2)OCO3)n1
Drug_506	CC1CN(CC(=O)Nc2ccc3c(c2)Cc2cccc(-c4cc(=O)cc(N5CCOCC5)o4)c2S3)CC(C)O1
Drug_507	Cc1c(Cn2c(C)nc3c(C(=O)O)cc(N4CCOCC4)cc32)cccc1C(F)(F)F
Drug_508	Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1
Drug_509	Nc1ccc(C(=O)Nc2cccc(-c3nc(N4CCOCC4)c4oc5ncccc5c4n3)c2)cn1
Drug_51	O1[As]2O[As]3O[As]1O[As](O2)O3
Drug_510	Nc1nc(Nc2ccc([C@H]3CC[C@H](N4CCOCC4)CC3)cc2)nn1-c1ccccn1
Drug_511	C[C@H]1COCCN1c1cc(C2(S(=O)(=O)C3CC3)CC2)nc(-c2ccc(NC(=S)NCCO)cc2)n1
Drug_512	NC(=O)C1C(=O)C[C@@H]2C[C@@H]3Cc4cccc(O)c4C(=O)C3C(=O)[C@]2(O)C1=O
Drug_513	CN1CCN(C(=O)C[C@H]2CC[C@H](NC(=O)c3ccc4c(c3)OCO4)[C@@H](CO)O2)CC1
Drug_514	CN1CCN(c2ccc(-c3cccc(CN4CCOCC4)c3)cc2NC(=O)c2cnc(O)cc2C(F)(F)F)CC1
Drug_515	C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1
Drug_516	CN(C[C@@H]1COCCO1)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1
Drug_517	CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)C(=O)Nc3ccccc32)cc1
Drug_518	Cc1nn(C)c(COc2ccc(N3CCN(S(=O)(=O)N(C)C)CC3)cc2)c1-c1cccc2c(CCCOc3cccc4ccccc34)c(C(=O)O)n(CCN3CCOCC3)c12
Drug_519	NC(=O)C1=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4CC3C[C@H]2CC1=O
Drug_52	Oc1ccc2ccccc2c1SSc1c(O)ccc2ccccc12
Drug_520	CN(C)CC=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC1CCOC1
