DrugID	SMILES	canSMILES	NAME	PUBCHEM_ID	CAS_ID	improve_chem_id
CTRP.141	CC1=NN(C(=O)C\1=C\c1ccc(o1)-c1cc(C)c(C)cc1[N+]([O-])=O)c1ccc(cc1)C(O)=O	CC1=NN(c2ccc(C(=O)O)cc2)C(=O)/C1=C/c1ccc(-c2cc(C)c(C)cc2[N+](=O)[O-])o1	BRD8958			Drug_107
CTRP.142	COc1ccc(cc1)N(C(=O)c1ccccc1)S(=O)(=O)c1cc(OC)ccc1OC	COc1ccc(N(C(=O)c2ccccc2)S(=O)(=O)c2cc(OC)ccc2OC)cc1	BRD9647			Drug_1441
CTRP.143	CC(C)(C)C1=CC2=C(C=C1)C=C(C(=C2)C#N)C#N	CC(C)(C)c1ccc2cc(C#N)c(C#N)cc2c1	BRD9876			Drug_72
CTRP.145	Cc1nc(NC(=O)N2CCC[C@H]2C(=O)N)sc1c3ccnc(c3)C(C)(C)C(F)(F)F	Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1	BYL-719			Drug_733
CTRP.146	CO[C@H]1\C=C\C=C(C)\C[C@@H](C)[C@H](O)[C@H](C)\C=C(C)\C=C(OC)\C(=O)O[C@@H]1[C@@H](C)[C@@H](O)[C@H](C)[C@H]1C[C@@H](O)[C@H](C)[C@H](O1)C(C)C	CO/C1=C\C(C)=C\[C@@H](C)[C@@H](O)[C@H](C)C/C(C)=C/C=C/[C@H](OC)[C@@H]([C@@H](C)[C@@H](O)[C@H](C)[C@H]2C[C@@H](O)[C@H](C)[C@@H](C(C)C)O2)OC1=O	Bafilomycin-A1			Drug_1510
CTRP.147	CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1	CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1	Barasertib			Drug_545
CTRP.148	CC1(CCC2(CCC3(C(C2C1)C(=O)C=C4C3(CCC5C4(C=C(C(=O)C5(C)C)C#N)C)C)C)C(=O)OC)C	COC(=O)C12CCC(C)(C)CC1C1C(=O)C=C3C4(C)C=C(C#N)C(=O)C(C)(C)C4CCC3(C)C1(C)CC2	Bardoxolone-methyl			Drug_793
CTRP.149	OC(CN1CCNCC1)Cn2c3ccc(Br)cc3c4cc(Br)ccc24	OC(CN1CCNCC1)Cn1c2ccc(Br)cc2c2cc(Br)ccc21	Bax-channel-blocker			Drug_944
CTRP.15	CC1(CCC(C2=C1C=CC(=C2)C(=O)NC3=CC=C(C=C3)C(=O)O)(C)C)C	CC1(C)CCC(C)(C)c2cc(C(=O)Nc3ccc(C(=O)O)cc3)ccc21	AM-580			Drug_390
CTRP.150	C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)C=CC(=O)NO	O=C(C=Cc1cccc(S(=O)(=O)Nc2ccccc2)c1)NO	Belinostat			Drug_746
CTRP.151	Cn1c(CCCC(=O)O)nc2cc(ccc12)N(CCCl)CCCl	Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21	Bendamustine			Drug_1489
CTRP.152	CC(=C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12)C(=O)O	C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12	Betulinic-acid			Drug_627
CTRP.153	CC1=CC2=C(C=C1C(=C)C3=CC=C(C=C3)C(=O)O)C(CCC2(C)C)(C)C	C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C	Bexarotene			Drug_308
CTRP.154	CC[C@H](NC(=O)[C@H](C)NC)C(=O)N1C[C@@H](O)C[C@H]1Cc2c([nH]c3cc(F)ccc23)c4[nH]c5cc(F)ccc5c4C[C@@H]6C[C@H](O)CN6C(=O)[C@H](CC)NC(=O)[C@H](C)NC	CC[C@H](NC(=O)[C@H](C)NC)C(=O)N1C[C@@H](O)C[C@H]1Cc1c(-c2[nH]c3cc(F)ccc3c2C[C@@H]2C[C@H](O)CN2C(=O)[C@H](CC)NC(=O)[C@H](C)NC)[nH]c2cc(F)ccc12	Birinapant			Drug_1132
CTRP.155	CC1=CC2=C(C=C1)N=C3C(C2=O)(CCN3C4=CC=CC=C4)O	Cc1ccc2c(c1)C(=O)C1(O)CCN(c3ccccc3)C1=N2	Blebbistatin			Drug_230
CTRP.156	CC1=C(N=C(N=C1N)C(CC(=O)N)NCC(C(=O)N)N)C(=O)NC(C(C2=CN=CN2)OC3C(C(C(C(O3)CO)O)O)OC4C(C(C(C(O4)CO)O)OC(=O)N)O)C(=O)NC(C)C(C(C)C(=O)NC(C(C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCC[S+](C)C)O.OS(=O)(=O)[O-]	Cc1c(N)nc(C(CC(N)=O)NCC(N)C(N)=O)nc1C(=O)NC(C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc1nc(-c2nc(C(=O)NCCC[S+](C)C)cs2)cs1)C(C)O)C(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)c1cnc[nH]1.O=S(=O)([O-])O	Bleomycin			Drug_1157
CTRP.157	B(C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O	CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)c1cnccn1)B(O)O	Bortezomib			Drug_988
CTRP.158	CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC	COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl	Bosutinib			Drug_1387
CTRP.159	CC1CCCC=CC2CC(CC2C(C=CC(=O)O1)O)O	CC1CCCC=CC2CC(O)CC2C(O)C=CC(=O)O1	Brefeldin-A			Drug_728
CTRP.16	CN[C@@H](C)C(=O)N[C@H]1CN(CC[C@H]2CC[C@H](N2C1=O)C(=O)NC(c3ccccc3)c4ccccc4)C(=O)CC(C)C	CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)CC(C)C)CC[C@H]2CC[C@@H](C(=O)NC(c3ccccc3)c3ccccc3)N2C1=O	AT-406			Drug_1216
CTRP.160	C[C@@H](O)COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C	Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)O)c(C)c34)ccc2[nH]1	Brivanib			Drug_1221
CTRP.161	CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](CO)NC(=O)CCCCC	CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO)NC(=O)CCCCC	C6-ceramide			Drug_1003
CTRP.162	CC[C@H](Nc1ncnc2[nH]cnc12)C3=Nc4cccc(F)c4C(=O)N3c5ccccc5	CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1	CAL-101			Drug_1136
CTRP.163	COc1cc2ncn(-c3cc(OCc4ccccc4S(C)(=O)=O)c(s3)C#N)c2cc1OC	COc1cc2ncn(-c3cc(OCc4ccccc4S(C)(=O)=O)c(C#N)s3)c2cc1OC	CAY10576			Drug_1320
CTRP.164	C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CCNC(=O)C4=CC5=CC=CC=C5C=C4	O=C(NCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc2ccccc2c1	CAY10594			Drug_1137
CTRP.165	C1=CC=C(C=C1)C2=CC=CC=C2NC(=O)CCCCCCCN3C=C(N=N3)C4=CN=CC=C4	O=C(CCCCCCCn1cc(-c2cccnc2)nn1)Nc1ccccc1-c1ccccc1	CAY10618			Drug_288
CTRP.166	COC(=O)c1cc(CN2CCN(CC2)C(N)=N)cc(c1)C(=O)N1CCN(CC1)C(=O)c1ccc(cc1)C(N)=N	COC(=O)c1cc(CN2CCN(C(=N)N)CC2)cc(C(=O)N2CCN(C(=O)c3ccc(C(=N)N)cc3)CC2)c1	CBB-1007			Drug_88
CTRP.167	CC1=C(C2=CC=CC=C2N1)C(C3=CC=C(C=C3)Cl)NC4=CC=CC=N4	Cc1[nH]c2ccccc2c1C(Nc1ccccn1)c1ccc(Cl)cc1	CCT036477			Drug_1012
CTRP.168	C1=CC(=NC(=C1F)Cl)Cl	Fc1ccc(Cl)nc1Cl	CD-1530			Drug_34
CTRP.169	CC1=CC(=CC(=C1OC)C)C=O	COc1c(C)cc(C=O)cc1C	CD-437			Drug_1306
CTRP.17	CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCN(C)CC4)cc3C2)c(O)cc1O	CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCN(C)CC4)cc3C2)c(O)cc1O	AT13387			Drug_1068
CTRP.170	C1CC1NC(=O)C2=NOC(=C2)C3=CC=CS3	O=C(NC1CC1)c1cc(-c2cccs2)on1	CHEMBL1222381			Drug_852
CTRP.171	CC1=CC2=C(C=C1C)N(C(=N2)NCCCO)CC(=O)C3=CC(=C(C(=C3)C(C)(C)C)O)C(C)(C)C	Cc1cc2nc(NCCCO)n(CC(=O)c3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)c2cc1C	CHEMBL374350			Drug_387
CTRP.172	CC1=CN=C(N1)C2=CN=C(N=C2C3=C(C=C(C=C3)Cl)Cl)NCCNC4=NC=C(C=C4)C#N	Cc1cnc(-c2cnc(NCCNc3ccc(C#N)cn3)nc2-c2ccc(Cl)cc2Cl)[nH]1	CHIR-99021			Drug_273
CTRP.173	C1OC2=C(O1)C=C3C(=C2)C(=O)C=C(N3)C4=CC=CC=C4F	O=c1cc(-c2ccccc2F)[nH]c2cc3c(cc12)OCO3	CHM-1			Drug_588
CTRP.174	CCCCCCCCCCC(C)(C)C(=O)NC1=C(C=C(C=C1OC)OC)OC	CCCCCCCCCCC(C)(C)C(=O)Nc1c(OC)cc(OC)cc1OC	CI-976			Drug_1285
CTRP.175	CN(C1CCS(=O)(=O)C1)C(=O)COC(=O)\C=C\c1cccc(c1)[N+]([O-])=O	CN(C(=O)COC(=O)/C=C/c1cccc([N+](=O)[O-])c1)C1CCS(=O)(=O)C1	CID-5951923			Drug_747
CTRP.176	N=C(NOC(=O)C12CC3CC(CC(C3)C1)C2)c1ccccc1	N=C(NOC(=O)C12CC3CC(CC(C3)C1)C2)c1ccccc1	CIL41			Drug_59
CTRP.177	CN(C)CCNC(=O)c1cc2CSc3cc(Cl)ccc3-c2s1	CN(C)CCNC(=O)c1cc2c(s1)-c1ccc(Cl)cc1SC2	CIL55			Drug_592
CTRP.178	CN(C)CCNC(=O)c1cc2CSc3ccc(Cl)cc3-c2s1	CN(C)CCNC(=O)c1cc2c(s1)-c1cc(Cl)ccc1SC2	CIL55A			Drug_591
CTRP.179	ON=C1c2cc(ccc2-c2ccc(cc12)S(=O)(=O)N1CCCCC1)S(=O)(=O)N1CCCCC1	O=S(=O)(c1ccc2c(c1)C(=NO)c1cc(S(=O)(=O)N3CCCCC3)ccc1-2)N1CCCCC1	CIL56			Drug_909
CTRP.18	Clc1ccc(cc1)C1(CCNCC1)c1ccc(cc1)-c1cn[nH]c1	Clc1ccc(C2(c3ccc(-c4cn[nH]c4)cc3)CCNCC2)cc1	AT7867			Drug_238
CTRP.180	C1=CC(=C2NC(=C3C=CC=CC3=O)N(N2)C4=CC=C(C=C4)C(=O)O)C(=O)C=C1	O=C1C=CC=CC1=C1NC(=C2C=CC=CC2=O)N(c2ccc(C(=O)O)cc2)N1	CIL70			Drug_69
CTRP.181	NC(=O)C1C(=O)C[C@@H]2C[C@@H]3Cc4cccc(O)c4C(=O)C3C(=O)[C@]2(O)C1=O	NC(=O)C1C(=O)C[C@@H]2C[C@@H]3Cc4cccc(O)c4C(=O)C3C(=O)[C@]2(O)C1=O	COL-3			Drug_512
CTRP.182	CONC(=O)[C@H]1[C@@H](O)[C@@]2(O)c3c(O[C@]2([C@@H]1c1ccccc1)c1ccc(OC)cc1)cc(OC)cc3OC	CONC(=O)[C@H]1[C@@H](O)[C@@]2(O)c3c(OC)cc(OC)cc3O[C@@]2(c2ccc(OC)cc2)[C@@H]1c1ccccc1	CR-1-31B			Drug_1370
CTRP.183	COc1cc2nccc(Oc3ccc(NC(=O)C4(CC4)C(=O)Nc5ccc(F)cc5)cc3)c2cc1OC	COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC	Cabozantinib			Drug_1434
CTRP.184	Fc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(NC(=O)C=C)cc23)cc1Cl	C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1	Canertinib			Drug_515
CTRP.185	N[Pt]1(N)OC(=O)C2(CCC2)C(=O)O1	N[Pt]1(N)OC(=O)C2(CCC2)C(=O)O1	Carboplatin			Drug_720
CTRP.188	COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1	COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1	Cediranib			Drug_1465
CTRP.189	COc1ccc(\C=C\C(=O)c2c(-c3ccccc3)c3ccccc3[nH]c2=O)cc1	COc1ccc(/C=C/C(=O)c2c(-c3ccccc3)c3ccccc3[nH]c2=O)cc1	Ceranib-2			Drug_1343
CTRP.19	CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C	CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O	ATRA			Drug_716
CTRP.190	CC=CCC=CCCC(=O)C1C(O1)C(=O)N	CC=CCC=CCCC(=O)C1OC1C(N)=O	Cerulenin			Drug_563
CTRP.191	CC(C)(C)C1=CC(=CC(=C1)C(=O)C=CC2=CC=C(C=C2)C(=O)O)C(C)(C)C	CC(C)(C)c1cc(C(=O)C=Cc2ccc(C(=O)O)cc2)cc(C(C)(C)C)c1	Ch-55			Drug_237
CTRP.192	OC(=O)CCCc1ccc(cc1)N(CCCl)CCCl	O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1	Chlorambucil			Drug_727
CTRP.193	Cc1cc(C2CCCCC2)n(O)c(=O)c1	Cc1cc(C2CCCCC2)n(O)c(=O)c1	Ciclopirox			Drug_907
CTRP.194	CCC1C(=O)N(CC(=O)N(C(C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N1)C(C(C)CC=CC)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C	CC=CCC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C	Ciclosporin			Drug_1168
CTRP.195	CNC(=NC#N)NCCSCc1nc[nH]c1C	CNC(=NC#N)NCCSCc1nc[nH]c1C	Cimetidine			Drug_190
CTRP.196	Nc1nc(Cl)nc2n(cnc12)C3OC(CO)C(O)C3F	Nc1nc(Cl)nc2c1ncn2C1OC(CO)C(O)C1F	Clofarabine			Drug_642
CTRP.197	Oc1cccc2cc(C(=O)Nc3cccc(c3)-c3cn4ccccc4n3)c(=O)oc12	O=C(Nc1cccc(-c2cn3ccccc3n2)c1)c1cc2cccc(O)c2oc1=O	Compound-1541A			Drug_826
CTRP.198	CCN(CC)c1ccc(cc1[N+]([O-])=O)C1=NNC(=O)CC1C	CCN(CC)c1ccc(C2=NNC(=O)CC2C)cc1[N+](=O)[O-]	Compound-1B			Drug_723
CTRP.199	CN(C)[C@H]1CC[C@H]2[C@@H](CC[C@H]3[C@@H]4CC=C(c5ccc6cnccc6c5)[C@@]4(C)CC[C@H]23)C1	CN(C)[C@H]1CC[C@H]2[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4ccc5cnccc5c4)=CC[C@@H]32)C1	Compound-23-citrate			Drug_635
CTRP.2	CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)C)OC)OC(=O)N)C)C)O)OC	C=CCNC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O	17-AAG			Drug_614
CTRP.20	COc1cc(OC2CCN(C)CC2)ccc1Nc1ncc2n(C)c(=O)n(C3CCCC3)c2n1	COc1cc(OC2CCN(C)CC2)ccc1Nc1ncc2c(n1)n(C1CCCC1)c(=O)n2C	AZ-3146			Drug_1466
CTRP.200	CCOC(=O)\C=C/n1nnc(n1)-c1cccc(Cl)c1	CCOC(=O)/C=C\n1nnc(-c2cccc(Cl)c2)n1	Compound-7d-cis			Drug_360
CTRP.201	CC(C1=C(C=C(C=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N	CC(Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)cc(F)cc1Cl	Crizotinib			Drug_1005
CTRP.203	CC1(C2=CCC3C4(CC(C(C4(CC(=O)C3(C2C=C(C1=O)O)C)C)C(C)(C(=O)C=CC(C)(C)O)O)O)C)C	CC(C)(O)C=CC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(C=C(O)C(=O)C4(C)C)C3(C)C(=O)CC12C	Cucurbitacin-I			Drug_417
CTRP.204	COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O	COc1cc(C=CC(=O)CC(=O)C=Cc2ccc(O)c(OC)c2)ccc1O	Curcumin			Drug_1390
CTRP.205	Fc1ccc(Nc2c(cnc3c(Cl)cc(NCc4cnc[nH]4)cc23)C#N)cc1Cl	N#Cc1cnc2c(Cl)cc(NCc3cnc[nH]3)cc2c1Nc1ccc(F)c(Cl)c1	Cyanoquinoline-11			Drug_532
CTRP.206	C1CNP(=O)(OC1)N(CCCl)CCCl	O=P1(N(CCCl)CCCl)NCCCO1	Cyclophosphamide			Drug_687
CTRP.207	C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)O.Cl	Cl.Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1	Cytarabine			Drug_864
CTRP.208	CC1CCCC(C=CC(=O)OC23C(C=CC1)C(C(=C)C(C2C(NC3=O)CC4=CC=CC=C4)C)O)O	C=C1C(C)C2C(Cc3ccccc3)NC(=O)C23OC(=O)C=CC(O)CCCC(C)CC=CC3C1O	Cytochalasin-b			Drug_856
CTRP.209	C(Nc1nc(NCc2ccccc2)c2ccccc2n1)c1ccccc1	c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3n2)cc1	DBeQ			Drug_65
CTRP.21	C1CC1C(=O)N2CCN(CC2)C(=O)C3=C(C=CC(=C3)CC4=NNC(=O)C5=CC=CC=C54)F	O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1	AZD-2281			Drug_1335
CTRP.210	CC(C)(C)c1nc(c(s1)-c1ccnc(N)n1)-c1cccc(NS(=O)(=O)c2c(F)cccc2F)c1F	CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1	Dabrafenib			Drug_601
CTRP.211	CN(C)N=Nc1[nH]cnc1C(=O)N	CN(C)N=Nc1[nH]cnc1C(N)=O	Dacarbazine			Drug_77
CTRP.212	C[As](C)SCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N	C[As](C)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O	Darinaparsin			Drug_1182
CTRP.213	CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C	Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1	Dasatinib			Drug_364
CTRP.214	Nc1ncn([C@@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1	Nc1ncn([C@@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1	Decitabine			Drug_689
CTRP.217	CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C	CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO	Dexamethasone			Drug_620
CTRP.218	CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(nc12)N4CCCC[C@H]4CCO	CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12	Dinaciclib			Drug_755
CTRP.219	CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O	CC(=O)OC12COC1CC(O)C1(C)C(=O)C(O)C3=C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c4ccccc4)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C	Docetaxel			Drug_1105
CTRP.22	CC(C(=O)NC1=C(C=C(C=C1)S(=O)(=O)C2=CC=C(C=C2)C(=O)N(C)C)Cl)(C(F)(F)F)O	CN(C)C(=O)c1ccc(S(=O)(=O)c2ccc(NC(=O)C(C)(O)C(F)(F)F)c(Cl)c2)cc1	AZD-7545			Drug_155
CTRP.221	CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O.Cl	COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1.Cl	Doxorubicin			Drug_1493
CTRP.223	O=S(=O)(N1CCCc2ccccc12)c1ccc(cc1)-c1cnc(o1)C1CC1	O=S(=O)(c1ccc(-c2cnc(C3CC3)o2)cc1)N1CCCc2ccccc21	ELCPK			Drug_794
CTRP.224	CC(C)(C#N)c1ccc(cc1)N1C(=O)OCc2cnc3ccc(cc3c12)-c1cnc2ccccc2c1	CC(C)(C#N)c1ccc(N2C(=O)OCc3cnc4ccc(-c5cnc6ccccc6c5)cc4c32)cc1	ETP-46464			Drug_217
CTRP.225	C1CC(C2=C(C1)C3=C(N2)C=CC(=C3)Cl)C(=O)N	NC(=O)C1CCCc2c1[nH]c1ccc(Cl)cc21	EX-527			Drug_692
CTRP.226	CCC(O)(CC)\C=C\CC(C)C1=CC[C@@H]2[C@]1(C)CCC\C2=C/C=C1/C[C@@H](O)C[C@H](F)C1=C	C=C1/C(=C\C=C2/CCC[C@]3(C)C(C(C)C/C=C/C(O)(CC)CC)=CC[C@@H]23)C[C@@H](O)C[C@@H]1F	Elocalcitol			Drug_1196
CTRP.227	Oc1cc(O)c2C[C@@H](OC(=O)c3cc(O)c(O)c(O)c3)[C@H](Oc2c1)c1cc(O)c(O)c(O)c1	O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1	Epigallocatechin-3-monogallate			Drug_917
CTRP.228	CCOC1=CC=CC=C1N2C(=O)C3=CC=CC=C3N=C2C(C)N4CCN(CC4)C(=O)COC5=CC=C(C=C5)Cl	CCOc1ccccc1-n1c(C(C)N2CCN(C(=O)COc3ccc(Cl)cc3)CC2)nc2ccccc2c1=O	Erastin			Drug_1009
CTRP.229	C[C@H]1CN(C[C@@H](C)O1)c1ccc(NC(=O)c2cccc(-c3ccc(OC(F)(F)F)cc3)c2C)cn1	Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1	Erismodegib			Drug_354
CTRP.23	CN1CCN(CC1)CCOC2=CC(=C3C(=C2)N=CN=C3NC4=C(C=CC5=C4OCO5)Cl)OC6CCOCC6	CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1	AZD0530			Drug_665
CTRP.230	COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC.Cl	C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl	Erlotinib			Drug_883
CTRP.232	CCOC(=O)C1(CO1)CCCCCCOC2=CC=C(C=C2)Cl	CCOC(=O)C1(CCCCCCOc2ccc(Cl)cc2)CO1	Etomoxir			Drug_542
CTRP.233	COc1cc(cc(OC)c1O)[C@H]2[C@@H]3C(COC3=O)C(OC4OC5COC(C)OC5C(O)C4O)c6cc7OCOc7cc26	COc1cc([C@@H]2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)[C@@H]32)OCO4)cc(OC)c1O	Etoposide			Drug_1485
CTRP.234	CCCCCCN(CCCCCC)C(=O)CC1=C(NC2=CC=CC=C21)C3=CC=C(C=C3)F	CCCCCCN(CCCCCC)C(=O)Cc1c(-c2ccc(F)cc2)[nH]c2ccccc12	FGIN-1-27			Drug_126
CTRP.235	C1CN(CCC1CCCCNC(=O)C=CC2=CN=CC=C2)C(=O)C3=CC=CC=C3	O=C(C=Cc1cccnc1)NCCCCC1CCN(C(=O)c2ccccc2)CC1	FK866			Drug_293
CTRP.236	CCOC1=CC=CC=C1C2CC(=O)NC3=CC4=C(C=C23)OCO4	CCOc1ccccc1C1CC(=O)Nc2cc3c(cc21)OCO3	FQI-1			Drug_808
CTRP.237	CCOc1ccccc1-c1cc(=O)[nH]c2cc3OCOc3cc12	CCOc1ccccc1-c1cc(=O)[nH]c2cc3c(cc12)OCO3	FQI-2			Drug_82
CTRP.238	CCOC(=O)NC(=O)C(=C\c1ccc(Cl)c(Cl)c1)\C#N	CCOC(=O)NC(=O)/C(C#N)=C/c1ccc(Cl)c(Cl)c1	FSC231			Drug_301
CTRP.239	CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1	CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1	Fingolimod			Drug_878
CTRP.24	CC(Nc1ncc(Cl)c(Nc2cc(C)[nH]n2)n1)c1ncc(F)cn1	Cc1cc(Nc2nc(NC(C)c3ncc(F)cn3)ncc2Cl)n[nH]1	AZD1480			Drug_978
CTRP.240	CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c(c2ccc(F)cc2)c3ccccc13	CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21	Fluvastatin			Drug_1011
CTRP.241	COC1=CC2=C(C=CN=C2C=C1OCCCN3CCOCC3)OC4=C(C=C(C=C4)NC(=O)C5(CC5)C(=O)NC6=CC=C(C=C6)F)F	COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1	Foretinib			Drug_1438
